YMD,Y,M,D,date,Season,SeasonID,COVID_BKK_WM,COVID_BKK,PM2.5_BKK,PM10-BKK,WS-BKK,RH-BKK,AH-BKK,P_BKK,R_BKK,T-BKK,COVID_SSK_WM,COVID_SSK,PM2.5_SSK,PM10-SSK,WS-SSK,RH-SSK,AH-SSK,P_SSK,R_SSK,T-SSK,COVID_NKT_WM,COVID_NKT,PM2.5_NKT,PM10-NKT,WS-NKT,RH-NKT,AH-NKT,P_NKT,R_NKT,T-NKT,COVID_NBR_WM,COVID_NBR,PM2.5_NBR,PM10-NBR,WS-NBR,RH-NBR,AH-NBR,P_NBR,R_NBR,T-NBR,COVID_PTN_WM,COVID_PTN,PM2.5_PTN,PM10-PTN,WS-PTN,RH-PTN,AH-PTN,P_PTN,R_PTN,T-PTN,COVID_SPK_WM,COVID_SPK,PM2.5_SPK,PM10-SPK,WS-SPK,RH-SPK,AH-SPK,P_SPK,R_SPK,T-SPK
210626,2021,6,26,26/06/2021,RAINY,3,1273,1273,11.57,26.22,0.95,67.65,21.42,751.27,1.95,30.78,233,233,12.58,29.63,1.05,70.21,19.97,754.54,0,28.81,181,181,14.63,27.17,2.39,73.63,22.27,753.33,0,29.93,182,182,9.08,21.07,1.13,64.04,20.1,750.96,1.1,30.62,256,256,15,26.67,1.25,75.5,21.56,0,0,28.88,330,330,15.69,28.74,2.78,72.24,22.12,753.58,0,30.16
210929,2021,9,29,29/09/2021,RAINY,3,1310,1310,31.46,52,0.61,73,22.67,751.75,0,30.43,89,89,43.04,77.88,0.56,85.58,25.9,754.71,0,29.94,129,129,26.46,51.5,1.13,89.33,26.6,753.96,0,29.65,198,198,22.69,42.14,0.93,64.58,19.98,752.88,0.1,30.35,113,113,18.79,37.04,0.96,78.88,22.28,0,0.2,28.68,631,631,33.13,55.96,1.3,80.85,24.26,753.78,0,29.79
210928,2021,9,28,28/09/2021,RAINY,3,1315,1315,16.75,31.99,0.56,81.24,22.76,752.63,2.13,28.53,138,138,31.83,59,0,90.54,4.39,754.79,0,0,83,83,16.46,37.38,0.99,92.25,25.32,754.79,3.6,28.15,203,203,13.58,28.83,0.88,74.13,20.46,752.5,0.2,28.26,116,116,15.33,34.67,1.05,86.75,21.97,0,1.4,26.7,775,775,21.19,38.74,1.15,87.93,23.64,754.61,9.13,27.78
210518,2021,5,18,18/05/2021,RAINY,3,1360,1360,8.85,19.39,1.03,64.78,22.64,751.27,0,32.62,50,50,9.29,17.25,1.03,67.04,23.16,754.63,0,32.41,27,27,11.75,22.46,2.72,72.88,24.53,753.46,0,31.92,348,348,5.81,18.08,1.16,55.67,20,751.33,0,33.14,154,154,15.21,22.83,0.45,0,0,1005.42,2.4,0,115,115,11.76,19.96,2.72,71.61,23.79,753.72,0,31.67
211025,2021,10,25,25/10/2021,WINTER,1,1368,1368,13.64,27.35,0.79,61.5,18.19,754.19,0,29.52,55,55,25.17,48.42,0.42,72.08,18.32,754.58,0.2,26.76,71,71,20.38,33.42,1.64,79.42,22.37,756.67,0.2,28.63,120,120,15.48,29.96,1.07,59.75,17.42,755.48,0,29.25,102,102,17.75,38.17,1.29,68,18.39,0,0,27.89,282,282,17.11,28.94,2.17,61.39,18.17,756.26,0,29.54
210624,2021,6,24,24/06/2021,RAINY,3,1370,1370,10.83,23.48,1.63,59.47,18.68,751.29,0.05,30.64,172,172,14.67,32.88,1.65,61.29,20.65,754.58,0,31.94,73,73,9.7,25.38,3.06,59.29,18.08,753.54,0.2,30.09,158,158,8.67,20.72,2.48,55.29,17.81,752.5,0,31.1,181,181,9.88,19.21,0.7,0,0,1005.08,0,0,268,268,13.82,24.31,2.82,65.39,19.75,753.61,0,29.91
211001,2021,10,1,1/10/2021,RAINY,3,1373,1373,11.35,22.88,0.71,75.74,23.43,752.31,0.07,30.35,181,181,8.46,16.42,0.88,75.92,22.64,754.58,0,29.67,38,38,11.46,22.08,2.35,80.38,24.89,754.42,0.2,30.37,225,225,11.9,25.03,0.78,70.83,21.13,752.33,8.3,29.68,151,151,20.25,42.42,1.27,78.96,22.34,0,0.4,28.71,733,733,11.31,19.54,2.16,77.22,23.54,754.42,0,30.08
210930,2021,9,30,30/09/2021,RAINY,3,1440,1440,19.3,34.46,0.56,80.19,23.5,752.15,10.4,29.35,432,432,19.04,34.17,0.68,87.42,25.77,754.75,0,29.46,117,117,20.83,38.67,1.47,85.46,25.35,754.17,1.2,29.58,223,223,16.42,30.93,0.8,70.33,20.45,752.04,1.4,29.21,103,103,25.33,44.46,1.27,79.04,21.98,0,8.4,28.4,729,729,19.74,32.03,1.53,80.5,23.95,754.15,0.73,29.63
210706,2021,7,6,6/7/2021,RAINY,3,1519,1519,8.55,19.83,1.23,66.97,21.41,749.17,3.5,30.96,380,380,12,28.54,1.25,73.5,21.37,754.71,8.6,29.21,219,219,8.71,15.42,3.13,78.92,23.1,751.5,0.2,29.33,265,265,8.38,17.96,1.95,57.67,18.73,749.83,0,31.25,294,294,13.96,22.63,1.4,68.25,19.95,0,0,29.31,381,381,13.35,23.21,2.42,73.22,22.2,751.5,23.6,29.98
210628,2021,6,28,28/06/2021,RAINY,3,1525,1525,10.91,23.46,0.54,74.82,21.42,752.5,16.15,28.93,206,206,16.17,32.13,0.56,82,23.42,755,1.6,28.88,270,270,11.63,25.54,1.63,77.29,23.07,754.5,1.6,29.69,201,201,8,20.04,0.95,61.13,18.95,752.88,0,30.39,116,116,16.79,26.52,1.58,76.58,20.68,0,0,27.86,377,377,15.71,27.28,1.23,82.38,22.65,754.67,27.93,28.19
210927,2021,9,27,27/09/2021,RAINY,3,1535,1535,11.29,24.47,0.49,77.58,21.56,752.31,0.73,28.38,256,256,17.67,32.46,0,80.38,3.9,755,0,0,33,33,15.88,29.38,0.86,89.75,24.15,754.5,0.2,27.8,388,388,9.15,20.54,0.71,72.04,19.86,751.42,0.1,28.24,191,191,9.71,23.42,1.09,85.88,21.07,0,60.8,26.13,562,562,13.61,25.61,1.57,81.56,22.37,754.25,0.13,28.15
210707,2021,7,7,7/7/2021,RAINY,3,1541,1541,9.01,20.42,0.99,69.14,20.97,750.06,0.7,29.99,383,383,14.96,34.71,0.78,75.63,20.98,754.67,3.6,28.35,315,315,5.92,12.46,2.88,79.08,22.47,752.29,1.4,28.78,251,251,6.23,18.54,1.86,57.96,18.38,749.58,0,30.81,276,276,11.96,20.08,1.43,70.46,20.19,0,0,28.94,535,535,15.35,25.51,1.8,77.24,21.88,752.4,20.13,28.73
210704,2021,7,4,4/7/2021,RAINY,3,1573,1573,7.75,16.85,1.27,56.49,20.15,750.08,0,33.01,320,320,8.42,18.75,1.39,59.88,19.53,754.63,0,31.33,280,280,8,15.54,2.73,60.38,20.54,752.5,0,32.12,220,220,6.08,15.15,1.91,50.42,18.09,751.67,0,33.13,536,536,13.21,21.58,1.54,60.46,19.97,0,0,31.57,413,413,11.83,20.36,2.39,62.33,21.37,752.51,0,32.26
210619,2021,6,19,19/06/2021,RAINY,3,1594,1594,8.96,24.3,1.48,58.85,19.77,752.69,6.25,31.88,142,142,12.29,31.08,1.29,64.58,20.19,754.83,25.4,30.54,112,112,12.21,22,2.46,64.79,19.93,755.04,9.8,30.25,115,115,8.9,20.46,1.97,54.25,18.05,753.54,0.3,31.7,183,183,9.08,18.67,0.51,0,0,1007.13,6.6,0,496,496,15.21,26.67,2.33,66.43,20.94,755.04,1.73,30.7
210525,2021,5,25,25/05/2021,RAINY,3,1600,1600,10.81,26.1,1.14,59.21,19.84,750.75,0.2,31.84,35,35,15.08,30.21,1,62.21,19.08,754.63,11,30.19,28,28,8.21,19.67,1.72,75.08,22.2,753.21,14.4,29.51,602,602,6.79,19.14,1.67,53,17.83,751.33,0,31.91,82,82,7.29,15.75,0.6,0,0,1004.58,0.2,0,140,140,14.26,25.15,2.37,64.87,20.5,753.14,0.07,30.74
210629,2021,6,29,29/06/2021,RAINY,3,1605,1605,14.99,28.99,0.78,72.57,21.86,751.46,0.4,29.86,277,277,21.25,42.13,0.67,81.54,21.51,755.04,14.4,27.44,204,204,13.04,24.54,2.18,82.63,23.96,753.67,0.6,29.16,182,182,10.27,23.26,1.43,66.33,20.3,752.79,5.5,30.15,214,214,18.88,29.71,1.78,72.5,20.71,0,0,28.89,616,616,21.33,37.24,1.56,77.53,22.88,753.74,0.47,29.48
210520,2021,5,20,20/05/2021,RAINY,3,1650,1650,10.83,22.31,0.69,76.81,23.96,751.02,0.15,30.5,49,49,8.33,18.83,0.87,73.96,23.87,754.79,0.4,31.13,39,39,9.42,18.25,2.03,73.58,23.24,753.25,0.2,30.73,122,122,8.38,19.58,1.1,62.79,20.37,751.21,0,31.23,113,113,14,22.79,0.53,0,0,1004.83,0,0,45,45,14.11,25.14,1.95,77.35,23.47,753.39,0.33,29.99
210926,2021,9,26,26/09/2021,RAINY,3,1693,1693,7.92,16.61,0.58,87.18,22.15,751.23,0.67,26.76,382,382,8.88,19.42,0,93.46,4.53,754.96,0,0,68,68,5.88,11.17,2.26,99.04,23.72,753.21,6.4,25.7,356,356,4.71,12.19,1.35,78,19.75,750.83,0.4,26.7,226,226,13.5,29.67,2.09,85.13,20.2,0,1,25.54,683,683,9.88,17.58,2.01,90.49,22.53,753.29,2.27,26.4
210630,2021,6,30,30/06/2021,RAINY,3,1763,1763,12.23,23.7,0.9,66.69,21.51,751.27,0,31.13,295,295,15.29,33.46,0.92,71.42,20.37,754.79,0.2,28.86,233,233,8.38,16.42,2.35,74.21,22.69,753.5,4.8,30.13,146,146,9.92,20.29,1.46,65.92,20.77,751.75,3.2,30.69,209,209,15.38,25.79,1.45,73.25,21.59,0,0,29.46,436,436,14.56,25.14,2.25,70.24,21.87,753.63,0.07,30.47
210924,2021,9,24,24/09/2021,RAINY,3,1782,1782,10.06,22.24,1.06,78.74,22.05,751.9,1.4,28.52,256,256,15.42,34.13,0,82.88,4.02,754.96,0,0,41,41,9.54,17.29,1.72,91.46,24.26,754,2.6,27.54,377,377,6.44,16.89,1.18,74.5,20.18,752.21,2.5,27.92,261,261,7.83,17.83,1.4,83.79,21.27,0,1.4,26.75,902,902,15.63,28.01,1.51,85.97,23.21,753.92,5.53,27.86
210521,2021,5,21,21/05/2021,RAINY,3,1800,1800,8.96,19.27,1.1,64.72,21.95,750.77,0.3,32.06,31,31,11.58,23.08,1.22,63.54,20.93,754.63,0,31.51,18,18,7.13,15.21,2.48,69.58,22.18,753.13,0,30.9,304,304,6.17,16.17,1.54,55.92,19.07,751.46,0,32.17,224,224,7.33,13.17,0.51,0,0,1004.67,0,0,427,427,13.94,22.22,2.35,66.92,21.8,753.11,0,31.31
210925,2021,9,25,25/09/2021,RAINY,3,1816,1816,11.16,23.25,0.84,88.32,22.4,750.75,4.6,26.73,302,302,16.29,34.38,0,91,4.41,755,0,0,34,34,8.71,14.83,2.03,98.96,24.32,752.67,5,26.16,365,365,6.1,16.15,1.45,83.58,20.39,752.04,4.9,26.03,158,158,8.88,21.04,0.93,93.83,21.27,0,12.4,24.73,738,738,14.29,25.93,1.69,91.76,22.86,752.76,10.4,26.41
210705,2021,7,5,5/7/2021,RAINY,3,1857,1857,8.06,18.27,1.36,55.08,19.4,749.31,0,32.77,350,350,8,21.63,1.72,57.58,18.32,754.63,0,30.87,173,173,6.38,14.88,2.54,62.17,20.5,751.71,0,31.53,229,229,7.31,17.82,1.68,50.38,17.75,750.63,0,32.78,416,416,12.38,21.21,1.67,60.96,19.5,0,0,30.98,459,459,11.86,20.9,2.26,60.24,20.64,751.81,0,32.26
210701,2021,7,1,1/7/2021,RAINY,3,1874,1874,8.47,19.01,1.01,60.39,19.71,751.33,34.5,31.34,264,264,9.67,22.25,0.92,63.75,18.33,754.71,17.4,29.01,264,264,7.71,16.58,2.31,67.75,20.7,753.75,0,30.12,231,231,7.73,15.9,1.25,56.5,18.4,751.63,8.5,31.31,302,302,12.92,24.83,1.33,63.38,19.51,0,0,30.26,455,455,12.92,21.97,2.3,67.15,20.54,753.78,7.33,30.14
210703,2021,7,3,3/7/2021,RAINY,3,1957,1957,9.6,20.89,1.27,61.42,19.7,751.21,0.05,31.03,268,268,9.92,20.54,1.39,61.92,17.87,754.63,0.6,29.08,359,359,5.33,14.33,2.76,62.46,20,753.5,0,30.99,246,246,6.15,17.75,1.72,52.46,17.65,752.46,0,31.91,528,528,11.67,18.79,1.5,63,19.29,0,0,30.16,505,505,13.65,23.65,2.34,64.17,20.56,753.57,0,31
210921,2021,9,21,21/09/2021,RAINY,3,2004,2004,9.43,18.47,0.66,86.22,22.52,750.67,18.13,27.25,295,295,11.88,21.17,0.78,89.08,21.03,755,42.4,25.45,45,45,5.19,10.95,0.73,98.75,23.32,752.75,19.6,25.45,412,412,7.04,15.18,1.11,76.29,20.12,751.83,7.5,27.43,214,214,12.58,24.13,1.55,90.08,20.99,0,34.2,25.21,827,827,13.28,21.11,1.88,88.88,22.71,752.92,7,26.87
210725,2021,7,25,25/07/2021,RAINY,3,2012,2012,9,19.65,0.77,80.38,21.75,750.77,1.9,27.9,1289,1289,10.88,22.17,0.96,78,20.36,754.75,0,27.24,492,492,10,17.04,2.25,91.75,23.99,752.75,0.6,27.28,516,516,6.54,16.38,0.78,77.54,20.21,750.54,2.1,27.22,619,619,8.71,21.17,0.76,92.71,21.59,0,0,25.2,1913,1913,12.74,21.32,2.42,79.99,21.54,752.83,1.93,27.81
210923,2021,9,23,23/09/2021,RAINY,3,2210,2210,10.02,20.25,0.53,86.89,23.37,751.9,1.93,27.79,354,354,12.83,27.08,0,83.33,4.04,754.88,0,0,36,36,7.29,13.88,1.55,87.5,23.53,754.08,9.2,27.78,259,259,7.83,17.26,0.99,75.63,20.56,750.75,1.4,27.98,158,158,16.04,33.5,1.2,83.5,21.3,0,1.6,26.83,1006,1006,11.72,21.72,1.8,84.78,23.12,753.97,5.8,28.04
210922,2021,9,22,22/09/2021,RAINY,3,2220,2220,7.11,15.56,0.56,85.82,22.1,750.52,11.27,27,206,206,9.33,19.38,0.67,86.79,21.49,755,37.6,26.3,50,50,7.42,14.33,1.9,91.96,23.93,752.5,3.8,27.19,219,219,5.23,12.54,1.27,79.08,20.51,750.92,7.5,27.13,136,136,14.21,31.42,1.84,89.25,21.27,0,29.6,25.61,907,907,11.61,19.29,2.04,90.49,23.07,752.6,20.2,26.82
210702,2021,7,2,2/7/2021,RAINY,3,2240,2240,12.73,25.6,0.65,74.04,21.94,752.29,8.95,29.56,368,368,13.21,31.08,0.68,78.17,22.19,755.04,0.2,28.77,140,140,7.58,17.25,2.04,71.67,21.75,754.38,0,30,341,341,7.25,18.08,1.26,63.25,19.74,751.79,0.4,30.52,349,349,13.04,18.79,1.28,66.25,19.79,0,0,29.71,518,518,16.07,26.42,1.58,73.69,21.89,754.44,0.13,29.6
210708,2021,7,8,8/7/2021,RAINY,3,2274,2274,9.01,20.02,1,68.35,20.57,750.08,0.05,29.84,470,470,13.46,28.75,0.93,75.92,20.63,754.79,0,27.97,175,175,7.79,13.38,2.31,82.46,22.69,752.38,19,28.2,225,225,5.81,18.17,1.82,60.79,18.68,750.38,1.2,30.23,304,304,11.58,19.96,1.43,74.63,20.57,0,0,28.24,555,555,17.13,27.64,2.11,78.6,21.85,752.42,13.87,28.39
210715,2021,7,15,15/07/2021,RAINY,3,2393,2393,11.41,23.69,0.69,80.42,22.32,751.71,0.5,28.36,588,588,11.83,25.46,0.93,82.42,20.66,754.79,0.2,26.52,384,384,6.67,12.79,2.43,87.96,23.16,753.75,0,27.4,373,373,8.21,19.64,0.98,70.08,19.69,751.29,0,28.58,347,347,11.29,24.71,0.96,83.58,21.32,0,0,26.83,801,801,13.22,23.33,1.8,83.15,22.24,753.76,0.53,27.68
210716,2021,7,16,16/07/2021,RAINY,3,2407,2407,11.61,22.79,0.66,75.51,21.72,752.73,0,29.01,591,591,15.96,34.92,0.51,77.88,20.73,754.54,0,27.6,255,255,9.71,17.5,1.81,88.46,23.75,754.96,7.4,27.76,428,428,7.73,19.31,0.97,67.25,19.38,751.83,0,29.04,358,358,11.58,26.04,1.06,86.75,21.54,0,0,26.35,671,671,15.18,26.03,1.71,77.44,21.95,754.82,0,28.74
210717,2021,7,17,17/07/2021,RAINY,3,2409,2409,11.03,22.76,0.76,73.96,21.71,751.6,14.35,29.39,579,579,13.83,32.46,0.82,76.38,20.31,754.67,25.2,27.58,419,419,8.96,15.67,2.21,86.5,23.74,753.71,0,28.16,453,453,6.85,17.44,1.43,64.58,19.45,753.04,1.6,29.85,420,420,10.38,26.08,1.17,79,21.25,0,0,27.79,849,849,13.54,22.88,1.86,77.96,22.35,753.69,10.2,28.95
210914,2021,9,14,14/09/2021,RAINY,3,2423,2423,12.97,26.3,1.53,66.35,19.82,751.33,0,29.71,569,569,16.21,31.88,1.25,71.88,19.94,754.67,23,28.35,57,57,12.17,19,2.28,85.04,23.45,753.54,12.4,28.24,606,606,11.21,23.5,1.86,63.88,18.67,750.79,0,29.3,117,117,16.17,31.46,1.49,75.33,20.1,0,0,27.65,858,858,15.93,28.53,2.07,73.75,20.98,753.46,0.87,28.81
210919,2021,9,19,19/09/2021,RAINY,3,2442,2442,11.99,25.09,0.68,79.33,22.22,752.67,20.53,28.53,413,413,14.92,31.04,1.29,81.42,21.71,754.75,16.2,27.63,57,57,10.79,20.5,1.55,88.63,24.82,754.71,0.6,28.52,381,381,11.88,24.69,0.91,75.96,20.48,752.92,15.3,27.83,248,248,22.23,38.31,0.83,84.46,22.11,0,0,27.3,1026,1026,15.01,27.21,1.4,84.56,22.88,754.69,31,27.9
210719,2021,7,19,19/07/2021,RAINY,3,2445,2445,6.61,14.45,1.5,62.07,18.49,750.71,0,29.66,682,682,9.92,24.88,1.6,67.42,18.22,754.58,0,27.88,338,338,5.29,10.42,3.63,80.04,21.3,752.88,0,27.59,424,424,3.29,10.87,2.33,58.5,16.99,750.33,0,29.19,539,539,4.71,14.38,1.78,71.71,18.95,0,0,27.47,567,567,9.26,16.51,3.5,69.06,19.78,752.94,0.07,28.93
210718,2021,7,18,18/07/2021,RAINY,3,2455,2455,8.84,18.16,1.37,69.6,20.85,750.29,0.65,29.76,615,615,11.83,30.63,1.2,68.17,18.3,754.79,0,27.75,306,306,5.54,11.79,3.23,77.25,22.12,752.58,0.2,28.93,373,373,4.54,13.91,2.38,62.38,18.92,751.79,0.1,29.98,682,682,5.17,18.71,1.65,77,20.6,0,0,27.69,640,640,11.49,18.76,2.35,74.89,21.9,752.46,0.53,29.32
210712,2021,7,12,12/7/2021,RAINY,3,2466,2466,7.1,16.92,0.65,74.1,22.27,752.33,11.1,29.82,576,576,9.38,21.17,0.63,76.75,20.89,754.67,0.8,28.01,330,330,8.5,14.21,2.08,82.21,23.01,754.46,0.2,28.51,353,353,4.1,13.06,0.88,63.04,19.45,751.71,7.2,30.3,470,470,8.25,21.5,1.26,73.29,20.77,0,0,28.74,497,497,9.92,17.13,1.96,76.1,22.19,754.51,0.8,29.26
210714,2021,7,14,14/07/2021,RAINY,3,2467,2467,17.16,33.54,0.48,86.54,23.63,751.04,7.45,28.06,501,501,14.42,30.21,0.67,83.67,22.55,754.88,1.8,27.83,317,317,12.08,20.58,2.2,83.08,23.3,753.21,0.2,28.55,376,376,13.15,29.54,1.02,77.42,21.36,751.75,1.2,28.25,488,488,20,44.75,1.34,85.25,21.53,0,0,26.65,966,966,15.24,24.54,1.43,79.96,22.38,753.08,1.73,28.52
210915,2021,9,15,15/09/2021,RAINY,3,2475,2475,10.63,21.29,0.56,80.21,22.21,752.19,1.47,28.32,357,357,13.29,26.96,0.44,83.67,21.12,754.67,3.2,26.64,120,120,10.67,19.92,1.61,95.04,25.01,754.08,0,27.39,511,511,7,17.32,1.06,69.92,19.72,751.54,0,28.65,202,202,13.75,28.04,0.94,82.88,21.3,0,1.4,26.96,1288,1288,14.28,23.25,1.53,86.54,22.66,754.26,1.27,27.31
210917,2021,9,17,17/09/2021,RAINY,3,2481,2481,9.57,20.08,0.6,72.74,21.64,752.54,1.87,29.63,372,372,11.5,23.54,0.67,71.17,20.56,754.63,0.2,29.09,177,177,9.79,18.79,1.75,78.79,22.9,754.75,0,29.2,497,497,6.58,18.71,0.95,64.46,19.35,752.54,3.4,29.79,305,305,16.13,35.63,1.43,75.08,20.51,0,0.6,28.07,1008,1008,12.79,21.56,1.87,76.36,22.02,754.76,0.47,29.06
210918,2021,9,18,18/09/2021,RAINY,3,2488,2488,13.8,29.31,0.59,70.96,22.22,752.52,0,30.58,288,288,15.42,29.21,0.69,74.25,22.86,754.58,0,30.26,48,48,19.83,37,1.14,89.79,25.84,754.67,0,29.02,528,528,15.46,30.56,0.9,65.04,20.08,752.88,0,30.31,240,240,19.71,40.79,1.18,76.71,21.45,0,0,28.49,1004,1004,16.93,30.26,1.76,76.32,23.06,754.77,0,29.91
210920,2021,9,20,20/09/2021,RAINY,3,2550,2550,12.95,26.82,0.59,86.06,22.77,751.75,27,27.49,416,416,14.25,29.83,0.77,87.46,21.78,754.96,55.4,26.4,51,51,14.74,22.83,1.75,90.71,24.57,753.71,58,27.92,421,421,8.78,19,0.9,77.5,20.43,752.79,8.8,27.42,213,213,16.38,33.69,1.27,81.85,21.4,0,75.4,27.28,842,842,16.47,28.28,1.33,90.67,23.21,753.64,61.47,26.89
210916,2021,9,16,16/09/2021,RAINY,3,2576,2576,7.61,16.83,0.59,83.13,22.92,752.29,27.33,28.24,354,354,8.71,20.96,0.68,80.42,22.28,754.71,0.8,28.33,35,35,8.92,17.92,1.83,90.88,24.55,754.21,1.6,27.87,453,453,6.19,15.63,1.14,73.79,20.59,752.42,4.7,28.46,230,230,15.83,35.63,1.88,86.38,21.51,0,39.4,26.4,1411,1411,12.54,20.71,1.91,86.33,23.31,754.33,25.13,27.86
210713,2021,7,13,13/07/2021,RAINY,3,2601,2601,12.7,23.48,0.56,75.22,22.05,751.52,17,29.36,539,539,11.42,27.67,0.77,73.67,20.82,754.71,0,28.69,237,237,10.92,17.17,1.82,76.54,22.78,753.67,0,29.64,555,555,7.5,19.29,1.2,63.67,19.33,752.58,0,30.01,288,288,10.5,24.38,1.14,72.46,20.41,0,0,28.63,613,613,16.74,28.44,1.4,74.81,22.08,753.68,0.2,29.48
210711,2021,7,11,11/7/2021,RAINY,3,2802,2802,6.07,12.88,0.68,88.68,23.31,751.5,14.95,27.37,549,549,5.88,14.79,0.84,90.63,23.91,754.79,1.4,27.44,239,239,6.5,12.58,2.48,89.92,23.64,753.25,4.4,27.38,344,344,3.42,10.4,1.6,76.58,20.44,749.96,3.8,27.65,1014,1014,9.04,26.04,2.17,84.21,20.91,0,0,26.35,630,630,10.25,16.6,2.19,91.42,23.35,753.57,25.53,26.86
210513,2021,5,13,13/05/2021,SUMMER,2,2908,2908,10.28,20.46,1,62.51,21.74,749.96,0,32.54,37,37,10.29,21.08,1,66.75,22.4,754.58,0,31.86,26,26,7.75,23.05,2.45,68.09,22.12,752.45,0,31.26,62,62,8.23,19.21,1.07,55.5,19.38,750.79,0,32.61,121,121,14.58,24.21,0.27,0,0,1003.63,1.6,0,171,171,12.29,20.31,2.58,69.01,22.67,752.46,0,31.46
210801,2021,8,1,1/8/2021,RAINY,3,2956,2956,11.66,23.04,1.38,65.13,20.53,750.4,0.07,30.7,1189,1189,13.71,30.25,1.29,65.21,20.46,754.54,0.2,30.62,730,730,11.58,20.46,2.23,75.13,22.18,752.88,0,29.49,680,680,7.13,17.73,2.02,59.46,18.55,751.46,0,30.5,1108,1108,8.75,19.25,1.91,68.67,19.6,0,0,28.87,1307,1307,14.89,25.35,2.15,70.79,21.46,752.67,0.13,29.97
210912,2021,9,12,12/9/2021,RAINY,3,2959,2959,10.56,22.88,1.79,62.11,19.24,750.4,0,30.37,494,494,14.38,31.5,1.6,64.17,19.32,754.54,0,29.85,284,284,11.08,19.17,2.34,77.46,22.42,752.79,0,29.13,546,546,6.9,18.6,2.24,58.92,17.82,752.21,0,29.94,279,279,10.5,26.17,2.02,70.25,19.67,0,0,28.52,850,850,16.13,28.51,2.13,69.53,20.53,752.6,0.6,29.49
210913,2021,9,13,13/09/2021,RAINY,3,2961,2961,10.01,23.34,1.94,60.83,19.36,750.46,0,30.88,365,365,13.58,34.33,1.91,65.38,19.61,754.58,0,29.78,235,235,12.04,20.33,2.55,73.71,22.05,752.79,0,29.73,554,554,8.69,22.04,2.06,57.5,18.05,750.83,0,30.62,356,356,13.38,27.13,1.94,68.33,19.72,0,0,29.08,501,501,14.49,25.85,2.72,68.13,20.68,752.63,0,30
210910,2021,9,10,10/9/2021,RAINY,3,2962,2962,8.1,17.94,0.59,83.6,23.14,751.35,0.47,28.31,661,661,12.5,25.21,0.67,82,23.65,754.58,0,29.06,294,294,11.33,22.21,1.64,90.33,24.9,753.5,0.2,28.24,657,657,8.98,18.01,0.85,80.5,21.36,750.42,6.7,27.55,244,244,15.58,34.13,1.56,90.79,21.68,0,26,25.65,1100,1100,12.44,21.33,2,87.29,23.54,753.42,4.2,27.83
210709,2021,7,9,9/7/2021,RAINY,3,2963,2963,10,21.39,0.48,79.61,22.65,749.51,8.4,28.81,479,479,12.38,26.96,0.63,78.92,22.02,754.83,0.4,28.46,278,278,8.33,17.67,1.74,84.33,23.44,751.58,0.4,28.39,292,292,6.83,19.88,0.8,76.46,21.28,750.38,14.8,28.41,325,325,14.41,26.95,1.52,86.17,22.09,0,0,26.92,491,491,13.41,22.46,1.69,80.34,22.43,751.73,29.47,28.46
210911,2021,9,11,11/9/2021,RAINY,3,2970,2970,10.84,24.17,1.21,72.72,20.9,751.98,0.07,28.99,578,578,14,32.67,0.98,73.71,20.86,754.54,0.4,28.71,288,288,11.17,18.92,1.84,86.08,23.5,754.17,0.2,28.05,453,453,7.42,20.47,1.53,70.67,19.62,751.58,0.3,28.36,239,239,12.38,30.25,1.65,79.79,20.49,0,0.2,26.95,1296,1296,12.46,21.18,1.93,76.43,21.56,753.96,0.13,28.66
210727,2021,7,27,27/07/2021,RAINY,3,3022,3022,7.77,16.27,1.24,67.69,20.55,749.58,0.05,30,953,953,10.42,24.13,1.23,68.13,19.71,754.58,1.6,29.12,438,438,7.79,14.21,2.4,83.46,23.38,751.79,5.4,28.53,559,559,4.75,13.03,1.63,63.5,19,750.21,0.7,29.74,455,455,7.96,18.5,1.5,75.58,20.55,0,3.4,27.98,806,806,12.76,21.31,2.75,74.06,21.37,751.92,0.27,29.07
210721,2021,7,21,21/07/2021,RAINY,3,3023,3023,6.61,15.9,1.13,69.44,21.46,750.46,0,30.33,863,863,7.75,17,1.31,69.33,18.88,754.58,0.4,28.01,182,182,7.83,14.92,3.23,79.08,22.67,752.58,0,28.95,687,687,4.02,13.04,1.32,59.92,18.86,751.25,0,30.68,482,482,7.04,16.67,1.24,71,20.38,0,0,28.98,656,656,11.06,19.88,3.22,74.31,21.94,752.83,0,29.49
210902,2021,9,2,2/9/2021,RAINY,3,3032,3032,11.73,21.37,0.65,80.13,22.16,751.6,2.13,28.29,707,707,17.96,34.92,0.65,80.25,22.14,754.83,1,28.25,410,410,12.29,18.67,1.32,87.83,24.04,753.83,0.2,28.1,420,420,7.73,17.9,1.19,72.29,20.53,752.67,1.7,28.78,362,362,0,0,0,0,0,0,0,0,1252,1252,16.07,24.64,1.85,82.94,22.84,753.68,1.87,28.22
210710,2021,7,10,10/7/2021,RAINY,3,3075,3075,9.47,18.22,0.59,83.72,22.91,749.54,24.85,28.1,519,519,11.38,20.5,0.72,86.21,20.9,754.88,26,25.92,234,234,9.33,16.38,1.75,91.83,23.92,751.75,30,27.21,338,338,8.17,18.6,1.25,79.04,21.17,749.92,20.8,27.71,700,700,14.29,33.63,2.01,84.54,21.66,0,0,26.91,638,638,11.28,18.06,1.79,86.26,22.86,751.76,28.93,27.52
