value,date_time,date,week_num,weekday,temperature,humidity,pressure
2253.6828,2016-07-29T12:00:00Z,7/29/2016,5,Friday,26,44,1015
2209.3116,2016-07-29T12:30:00Z,7/29/2016,5,Friday,27,48,1015
2198.2005,2016-07-29T13:00:00Z,7/29/2016,5,Friday,28,38,1014
2163.2697,2016-07-29T13:30:00Z,7/29/2016,5,Friday,27,48,1014
2138.0762,2016-07-29T14:00:00Z,7/29/2016,5,Friday,28,35,1014
2123.9022,2016-07-29T14:30:00Z,7/29/2016,5,Friday,28,48,1014
2071.4723,2016-07-29T15:00:00Z,7/29/2016,5,Friday,29,33,1013
2040.2084,2016-07-29T15:30:00Z,7/29/2016,5,Friday,29,42,1013
1992.0473,2016-07-29T16:00:00Z,7/29/2016,5,Friday,29,31,1013
1925.3582,2016-07-29T16:30:00Z,7/29/2016,5,Friday,29,45,1013
1863.5889,2016-07-29T17:00:00Z,7/29/2016,5,Friday,28,39,1012
1804.4009,2016-07-29T17:30:00Z,7/29/2016,5,Friday,28,51,1013
1718.9787,2016-07-29T18:00:00Z,7/29/2016,5,Friday,28,37,1013
1679.1071,2016-07-29T18:30:00Z,7/29/2016,5,Friday,28,48,1013
1627.136,2016-07-29T19:00:00Z,7/29/2016,5,Friday,28,40,1013
1583.5166,2016-07-29T19:30:00Z,7/29/2016,5,Friday,27,54,1013
1547.5074,2016-07-29T20:00:00Z,7/29/2016,5,Friday,27,43,1013
1852.5759,2016-07-29T20:30:00Z,7/29/2016,5,Friday,26,54,1014
2445.7023,2016-07-29T21:00:00Z,7/29/2016,5,Friday,25,45,1014
2360.0906,2016-07-29T21:30:00Z,7/29/2016,5,Friday,25,57,1014
2329.5614,2016-07-29T22:00:00Z,7/29/2016,5,Friday,24,51,1014
2273.7056,2016-07-29T22:30:00Z,7/29/2016,5,Friday,23,65,1014
2206.0285,2016-07-29T23:00:00Z,7/29/2016,5,Friday,23,54,1014
2168.9216,2016-07-29T23:30:00Z,7/29/2016,5,Friday,23,65,1015
2113.756,2016-07-30T00:00:00Z,7/30/2016,6,Saturday,22,60,1015
2078.9187,2016-07-30T00:30:00Z,7/30/2016,6,Saturday,22,69,1015
2049.531,2016-07-30T01:00:00Z,7/30/2016,6,Saturday,22,57,1015
2023.3761,2016-07-30T01:30:00Z,7/30/2016,6,Saturday,22,69,1015
2009.367,2016-07-30T02:00:00Z,7/30/2016,6,Saturday,22,57,1015
1981.9033,2016-07-30T02:30:00Z,7/30/2016,6,Saturday,20,78,1015
1982.9269,2016-07-30T03:00:00Z,7/30/2016,6,Saturday,21,64,1015
1977.2646,2016-07-30T03:30:00Z,7/30/2016,6,Saturday,19,83,1015
1987.5751,2016-07-30T04:00:00Z,7/30/2016,6,Saturday,20,74,1015
1915.3724,2016-07-30T04:30:00Z,7/30/2016,6,Saturday,18,88,1015
1235.5485,2016-07-30T05:00:00Z,7/30/2016,6,Saturday,18,82,1015
1131.1943,2016-07-30T05:30:00Z,7/30/2016,6,Saturday,18,88,1015
1215.1164,2016-07-30T06:00:00Z,7/30/2016,6,Saturday,18,81,1015
1249.7339,2016-07-30T06:30:00Z,7/30/2016,6,Saturday,18,88,1015
1307.0579,2016-07-30T07:00:00Z,7/30/2016,6,Saturday,19,80,1016
1370.4018,2016-07-30T07:30:00Z,7/30/2016,6,Saturday,20,78,1016
1471.8296,2016-07-30T08:00:00Z,7/30/2016,6,Saturday,21,72,1016
1610.7594,2016-07-30T08:30:00Z,7/30/2016,6,Saturday,22,78,1016
1699.4823,2016-07-30T09:00:00Z,7/30/2016,6,Saturday,23,65,1016
1730.6792,2016-07-30T09:30:00Z,7/30/2016,6,Saturday,24,69,1016
1801.3657,2016-07-30T10:00:00Z,7/30/2016,6,Saturday,25,57,1015
1810.5654,2016-07-30T10:30:00Z,7/30/2016,6,Saturday,26,57,1016
1829.4704,2016-07-30T11:00:00Z,7/30/2016,6,Saturday,27,49,1015
1819.6654,2016-07-30T11:30:00Z,7/30/2016,6,Saturday,28,48,1015
1747.9563,2016-07-30T12:00:00Z,7/30/2016,6,Saturday,28,33,1015
1685.5084,2016-07-30T12:30:00Z,7/30/2016,6,Saturday,29,45,1015
1622.6212,2016-07-30T13:00:00Z,7/30/2016,6,Saturday,29,38,1014
1559.419,2016-07-30T13:30:00Z,7/30/2016,6,Saturday,30,40,1014
1542.7905,2016-07-30T14:00:00Z,7/30/2016,6,Saturday,30,28,1014
1539.8886,2016-07-30T14:30:00Z,7/30/2016,6,Saturday,31,33,1014
1516.4324,2016-07-30T15:00:00Z,7/30/2016,6,Saturday,31,28,1013
1508.6915,2016-07-30T15:30:00Z,7/30/2016,6,Saturday,31,38,1013
1532.5856,2016-07-30T16:00:00Z,7/30/2016,6,Saturday,32,26,1012
1536.7471,2016-07-30T16:30:00Z,7/30/2016,6,Saturday,32,33,1013
1524.0171,2016-07-30T17:00:00Z,7/30/2016,6,Saturday,32,25,1013
1500.6323,2016-07-30T17:30:00Z,7/30/2016,6,Saturday,31,43,1013
1482.4173,2016-07-30T18:00:00Z,7/30/2016,6,Saturday,30,41,1013
1479.6494,2016-07-30T18:30:00Z,7/30/2016,6,Saturday,29,51,1013
1462.8823,2016-07-30T19:00:00Z,7/30/2016,6,Saturday,29,38,1012
1428.0151,2016-07-30T19:30:00Z,7/30/2016,6,Saturday,29,51,1013
1389.4126,2016-07-30T20:00:00Z,7/30/2016,6,Saturday,27,48,1013
1736.0852,2016-07-30T20:30:00Z,7/30/2016,6,Saturday,26,65,1013
2370.4453,2016-07-30T21:00:00Z,7/30/2016,6,Saturday,26,56,1013
2337.7116,2016-07-30T21:30:00Z,7/30/2016,6,Saturday,26,65,1013
2274.4728,2016-07-30T22:00:00Z,7/30/2016,6,Saturday,24,67,1013
2222.3459,2016-07-30T22:30:00Z,7/30/2016,6,Saturday,24,73,1013
2146.8135,2016-07-30T23:00:00Z,7/30/2016,6,Saturday,23,75,1013
2078.5463,2016-07-30T23:30:00Z,7/30/2016,6,Saturday,22,83,1014
2045.2993,2016-07-31T00:00:00Z,7/31/2016,7,Sunday,21,81,1014
2031.4207,2016-07-31T00:30:00Z,7/31/2016,7,Sunday,21,83,1014
2014.0297,2016-07-31T01:00:00Z,7/31/2016,7,Sunday,20,81,1014
1971.6177,2016-07-31T01:30:00Z,7/31/2016,7,Sunday,20,88,1014
1951.1783,2016-07-31T02:00:00Z,7/31/2016,7,Sunday,20,84,1014
1935.7295,2016-07-31T02:30:00Z,7/31/2016,7,Sunday,20,88,1014
1947.3237,2016-07-31T03:00:00Z,7/31/2016,7,Sunday,19,86,1013
1939.2283,2016-07-31T03:30:00Z,7/31/2016,7,Sunday,19,94,1013
1937.9513,2016-07-31T04:00:00Z,7/31/2016,7,Sunday,19,88,1013
1882.8333,2016-07-31T04:30:00Z,7/31/2016,7,Sunday,19,94,1013
1231.0405,2016-07-31T05:00:00Z,7/31/2016,7,Sunday,18,92,1013
944.1708,2016-07-31T05:30:00Z,7/31/2016,7,Sunday,19,94,1013
965.7661,2016-07-31T06:00:00Z,7/31/2016,7,Sunday,19,92,1013
990.002,2016-07-31T06:30:00Z,7/31/2016,7,Sunday,19,94,1013
1024.5487,2016-07-31T07:00:00Z,7/31/2016,7,Sunday,20,87,1013
1120.5408,2016-07-31T07:30:00Z,7/31/2016,7,Sunday,21,88,1013
1221.6523,2016-07-31T08:00:00Z,7/31/2016,7,Sunday,22,81,1013
1352.955,2016-07-31T08:30:00Z,7/31/2016,7,Sunday,23,78,1013
1436.6873,2016-07-31T09:00:00Z,7/31/2016,7,Sunday,24,70,1013
1502.8965,2016-07-31T09:30:00Z,7/31/2016,7,Sunday,24,78,1013
1511.5417,2016-07-31T10:00:00Z,7/31/2016,7,Sunday,25,65,1013
1508.2175,2016-07-31T10:30:00Z,7/31/2016,7,Sunday,25,74,1013
1519.4372,2016-07-31T11:00:00Z,7/31/2016,7,Sunday,26,61,1013
1505.1261,2016-07-31T11:30:00Z,7/31/2016,7,Sunday,27,70,1013
1515.7099,2016-07-31T12:00:00Z,7/31/2016,7,Sunday,28,51,1012
1483.1723,2016-07-31T12:30:00Z,7/31/2016,7,Sunday,29,55,1012
1456.56,2016-07-31T13:00:00Z,7/31/2016,7,Sunday,29,44,1011
1432.0125,2016-07-31T13:30:00Z,7/31/2016,7,Sunday,30,48,1011
1430.4727,2016-07-31T14:00:00Z,7/31/2016,7,Sunday,31,33,1010
1457.1543,2016-07-31T14:30:00Z,7/31/2016,7,Sunday,31,43,1010
1440.1651,2016-07-31T15:00:00Z,7/31/2016,7,Sunday,32,35,1009
1455.7088,2016-07-31T15:30:00Z,7/31/2016,7,Sunday,31,46,1010
1469.4255,2016-07-31T16:00:00Z,7/31/2016,7,Sunday,31,33,1009
1456.2162,2016-07-31T16:30:00Z,7/31/2016,7,Sunday,30,55,1009
1460.1728,2016-07-31T17:00:00Z,7/31/2016,7,Sunday,30,49,1008
1473.6496,2016-07-31T17:30:00Z,7/31/2016,7,Sunday,31,55,1009
1457.8395,2016-07-31T18:00:00Z,7/31/2016,7,Sunday,30,47,1008
1447.069,2016-07-31T18:30:00Z,7/31/2016,7,Sunday,30,55,1008
1405.0852,2016-07-31T19:00:00Z,7/31/2016,7,Sunday,29,48,1007
1439.6411,2016-07-31T19:30:00Z,7/31/2016,7,Sunday,23,78,1007
1549.1825,2016-07-31T20:00:00Z,7/31/2016,7,Sunday,22,84,1010
1922.422,2016-07-31T20:30:00Z,7/31/2016,7,Sunday,22,88,1010
2199.6445,2016-07-31T21:00:00Z,7/31/2016,7,Sunday,21,86,1010
2107.8675,2016-07-31T21:30:00Z,7/31/2016,7,Sunday,20,88,1010
2055.5481,2016-07-31T22:00:00Z,7/31/2016,7,Sunday,21,81,1012
2048.1415,2016-07-31T22:30:00Z,7/31/2016,7,Sunday,20,94,1012
2014.6422,2016-07-31T23:00:00Z,7/31/2016,7,Sunday,20,87,1011
1981.5176,2016-07-31T23:30:00Z,7/31/2016,7,Sunday,20,88,1011
1956.5529,2016-08-01T00:00:00Z,8/1/2016,1,Monday,20,82,1012
1947.1647,2016-08-01T00:30:00Z,8/1/2016,1,Monday,20,88,1012
1940.8166,2016-08-01T01:00:00Z,8/1/2016,1,Monday,19,85,1013
1911.4477,2016-08-01T01:30:00Z,8/1/2016,1,Monday,19,88,1013
1907.1733,2016-08-01T02:00:00Z,8/1/2016,1,Monday,19,89,1013
1896.565,2016-08-01T02:30:00Z,8/1/2016,1,Monday,19,88,1013
1881.5309,2016-08-01T03:00:00Z,8/1/2016,1,Monday,19,87,1013
1900.9445,2016-08-01T03:30:00Z,8/1/2016,1,Monday,19,94,1013
1931.4467,2016-08-01T04:00:00Z,8/1/2016,1,Monday,19,89,1013
1922.5023,2016-08-01T04:30:00Z,8/1/2016,1,Monday,19,94,1013
1424.4576,2016-08-01T05:00:00Z,8/1/2016,1,Monday,19,84,1013
1201.1877,2016-08-01T05:30:00Z,8/1/2016,1,Monday,19,88,1013
1381.1675,2016-08-01T06:00:00Z,8/1/2016,1,Monday,19,86,1013
1527.5808,2016-08-01T06:30:00Z,8/1/2016,1,Monday,19,88,1013
1708.2146,2016-08-01T07:00:00Z,8/1/2016,1,Monday,19,80,1014
1814.5401,2016-08-01T07:30:00Z,8/1/2016,1,Monday,20,83,1014
1912.389,2016-08-01T08:00:00Z,8/1/2016,1,Monday,20,76,1015
2060.831,2016-08-01T08:30:00Z,8/1/2016,1,Monday,20,83,1015
2110.2478,2016-08-01T09:00:00Z,8/1/2016,1,Monday,21,71,1015
2124.5532,2016-08-01T09:30:00Z,8/1/2016,1,Monday,21,73,1016
2143.9985,2016-08-01T10:00:00Z,8/1/2016,1,Monday,22,56,1016
2179.2187,2016-08-01T10:30:00Z,8/1/2016,1,Monday,21,64,1016
2158.3982,2016-08-01T11:00:00Z,8/1/2016,1,Monday,22,51,1016
2122.1585,2016-08-01T11:30:00Z,8/1/2016,1,Monday,22,60,1017
2085.8908,2016-08-01T12:00:00Z,8/1/2016,1,Monday,22,50,1017
2065.8178,2016-08-01T12:30:00Z,8/1/2016,1,Monday,23,57,1017
2084.9434,2016-08-01T13:00:00Z,8/1/2016,1,Monday,23,41,1017
2071.5851,2016-08-01T13:30:00Z,8/1/2016,1,Monday,24,50,1017
2012.9781,2016-08-01T14:00:00Z,8/1/2016,1,Monday,25,38,1017
1963.8627,2016-08-01T14:30:00Z,8/1/2016,1,Monday,24,50,1017
1938.3222,2016-08-01T15:00:00Z,8/1/2016,1,Monday,24,39,1017
1900.7404,2016-08-01T15:30:00Z,8/1/2016,1,Monday,25,44,1017
1808.6096,2016-08-01T16:00:00Z,8/1/2016,1,Monday,24,37,1017
1794.1229,2016-08-01T16:30:00Z,8/1/2016,1,Monday,24,41,1017
1699.359,2016-08-01T17:00:00Z,8/1/2016,1,Monday,24,36,1017
1664.5477,2016-08-01T17:30:00Z,8/1/2016,1,Monday,23,47,1017
1580.3951,2016-08-01T18:00:00Z,8/1/2016,1,Monday,23,38,1017
1536.3511,2016-08-01T18:30:00Z,8/1/2016,1,Monday,23,50,1017
1476.2323,2016-08-01T19:00:00Z,8/1/2016,1,Monday,23,36,1017
1440.9161,2016-08-01T19:30:00Z,8/1/2016,1,Monday,23,47,1017
1402.9157,2016-08-01T20:00:00Z,8/1/2016,1,Monday,22,36,1017
1880.509502,2016-08-01T20:30:00Z,8/1/2016,1,Monday,22,50,1017
2301.9813,2016-08-01T21:00:00Z,8/1/2016,1,Monday,22,40,1018
2224.3629,2016-08-01T21:30:00Z,8/1/2016,1,Monday,21,56,1018
2177.6611,2016-08-01T22:00:00Z,8/1/2016,1,Monday,21,47,1018
2124.5899,2016-08-01T22:30:00Z,8/1/2016,1,Monday,20,56,1018
2062.1395,2016-08-01T23:00:00Z,8/1/2016,1,Monday,19,49,1018
2023.619,2016-08-01T23:30:00Z,8/1/2016,1,Monday,19,60,1018
1980.2302,2016-08-02T00:00:00Z,8/2/2016,2,Tuesday,18,49,1019
1960.9634,2016-08-02T00:30:00Z,8/2/2016,2,Tuesday,17,68,1018
1941.0404,2016-08-02T01:00:00Z,8/2/2016,2,Tuesday,17,55,1019
1936.1235,2016-08-02T01:30:00Z,8/2/2016,2,Tuesday,16,72,1018
1935.8358,2016-08-02T02:00:00Z,8/2/2016,2,Tuesday,16,67,1019
1903.7128,2016-08-02T02:30:00Z,8/2/2016,2,Tuesday,16,72,1018
1919.6703,2016-08-02T03:00:00Z,8/2/2016,2,Tuesday,16,64,1019
1937.9193,2016-08-02T03:30:00Z,8/2/2016,2,Tuesday,15,77,1018
1933.0723,2016-08-02T04:00:00Z,8/2/2016,2,Tuesday,15,73,1019
1910.7302,2016-08-02T04:30:00Z,8/2/2016,2,Tuesday,16,72,1018
1350.9287,2016-08-02T05:00:00Z,8/2/2016,2,Tuesday,16,63,1018
1189.8035,2016-08-02T05:30:00Z,8/2/2016,2,Tuesday,16,72,1018
1387.6468,2016-08-02T06:00:00Z,8/2/2016,2,Tuesday,16,61,1018
1498.2719,2016-08-02T06:30:00Z,8/2/2016,2,Tuesday,17,72,1018
1655.4754,2016-08-02T07:00:00Z,8/2/2016,2,Tuesday,18,56,1018
1732.1154,2016-08-02T07:30:00Z,8/2/2016,2,Tuesday,20,60,1019
1859.7832,2016-08-02T08:00:00Z,8/2/2016,2,Tuesday,20,47,1019
2017.6079,2016-08-02T08:30:00Z,8/2/2016,2,Tuesday,21,56,1019
2067.7578,2016-08-02T09:00:00Z,8/2/2016,2,Tuesday,22,43,1019
2157.9998,2016-08-02T09:30:00Z,8/2/2016,2,Tuesday,22,53,1019
2165.086,2016-08-02T10:00:00Z,8/2/2016,2,Tuesday,23,38,1019
2172.9009,2016-08-02T10:30:00Z,8/2/2016,2,Tuesday,23,47,1018
2131.8771,2016-08-02T11:00:00Z,8/2/2016,2,Tuesday,24,36,1018
2138.2021,2016-08-02T11:30:00Z,8/2/2016,2,Tuesday,23,47,1018
2091.912,2016-08-02T12:00:00Z,8/2/2016,2,Tuesday,24,34,1018
2134.052,2016-08-02T12:30:00Z,8/2/2016,2,Tuesday,24,41,1018
2128.196,2016-08-02T13:00:00Z,8/2/2016,2,Tuesday,24,31,1018
2096.4105,2016-08-02T13:30:00Z,8/2/2016,2,Tuesday,25,39,1018
2090.9092,2016-08-02T14:00:00Z,8/2/2016,2,Tuesday,25,28,1017
2052.9069,2016-08-02T14:30:00Z,8/2/2016,2,Tuesday,25,36,1017
2019.4539,2016-08-02T15:00:00Z,8/2/2016,2,Tuesday,26,26,1017
1965.8209,2016-08-02T15:30:00Z,8/2/2016,2,Tuesday,26,34,1017
1925.8594,2016-08-02T16:00:00Z,8/2/2016,2,Tuesday,26,23,1016
1876.4019,2016-08-02T16:30:00Z,8/2/2016,2,Tuesday,26,32,1016
1768.9403,2016-08-02T17:00:00Z,8/2/2016,2,Tuesday,26,19,1016
1727.2558,2016-08-02T17:30:00Z,8/2/2016,2,Tuesday,25,32,1016
1637.4897,2016-08-02T18:00:00Z,8/2/2016,2,Tuesday,25,23,1016
1576.1711,2016-08-02T18:30:00Z,8/2/2016,2,Tuesday,25,36,1016
1526.7828,2016-08-02T19:00:00Z,8/2/2016,2,Tuesday,24,29,1016
1489.4949,2016-08-02T19:30:00Z,8/2/2016,2,Tuesday,24,44,1016
1473.6619,2016-08-02T20:00:00Z,8/2/2016,2,Tuesday,24,33,1016
1986.2072,2016-08-02T20:30:00Z,8/2/2016,2,Tuesday,22,57,1016
2337.7992,2016-08-02T21:00:00Z,8/2/2016,2,Tuesday,22,48,1016
2282.6924,2016-08-02T21:30:00Z,8/2/2016,2,Tuesday,20,68,1016
2246.9649,2016-08-02T22:00:00Z,8/2/2016,2,Tuesday,21,47,1016
2176.9301,2016-08-02T22:30:00Z,8/2/2016,2,Tuesday,21,68,1017
2113.0646,2016-08-02T23:00:00Z,8/2/2016,2,Tuesday,22,43,1017
2069.6163,2016-08-02T23:30:00Z,8/2/2016,2,Tuesday,22,53,1017
2035.1118,2016-08-03T00:00:00Z,8/3/2016,3,Wednesday,22,44,1017
2007.8901,2016-08-03T00:30:00Z,8/3/2016,3,Wednesday,21,60,1017
1976.2861,2016-08-03T01:00:00Z,8/3/2016,3,Wednesday,21,49,1018
1965.5576,2016-08-03T01:30:00Z,8/3/2016,3,Wednesday,21,64,1018
1952.2137,2016-08-03T02:00:00Z,8/3/2016,3,Wednesday,20,64,1018
1927.6038,2016-08-03T02:30:00Z,8/3/2016,3,Wednesday,19,78,1018
1930.1532,2016-08-03T03:00:00Z,8/3/2016,3,Wednesday,19,71,1018
1937.3745,2016-08-03T03:30:00Z,8/3/2016,3,Wednesday,19,78,1018
1979.9398,2016-08-03T04:00:00Z,8/3/2016,3,Wednesday,19,70,1018
1976.3833,2016-08-03T04:30:00Z,8/3/2016,3,Wednesday,19,78,1018
1579.5258,2016-08-03T05:00:00Z,8/3/2016,3,Wednesday,18,76,1018
1264.4949,2016-08-03T05:30:00Z,8/3/2016,3,Wednesday,19,78,1018
1418.5927,2016-08-03T06:00:00Z,8/3/2016,3,Wednesday,18,79,1018
1532.6235,2016-08-03T06:30:00Z,8/3/2016,3,Wednesday,19,83,1018
1704.8694,2016-08-03T07:00:00Z,8/3/2016,3,Wednesday,19,78,1018
1830.9848,2016-08-03T07:30:00Z,8/3/2016,3,Wednesday,19,78,1018
1919.9409,2016-08-03T08:00:00Z,8/3/2016,3,Wednesday,19,70,1018
2024.9019,2016-08-03T08:30:00Z,8/3/2016,3,Wednesday,20,73,1018
2082.6278,2016-08-03T09:00:00Z,8/3/2016,3,Wednesday,20,66,1018
2170.6161,2016-08-03T09:30:00Z,8/3/2016,3,Wednesday,21,68,1018
2179.2793,2016-08-03T10:00:00Z,8/3/2016,3,Wednesday,21,55,1018
2134.8344,2016-08-03T10:30:00Z,8/3/2016,3,Wednesday,22,64,1018
2156.8926,2016-08-03T11:00:00Z,8/3/2016,3,Wednesday,23,54,1018
2136.9662,2016-08-03T11:30:00Z,8/3/2016,3,Wednesday,23,61,1018
2110.5184,2016-08-03T12:00:00Z,8/3/2016,3,Wednesday,23,46,1017
2137.0225,2016-08-03T12:30:00Z,8/3/2016,3,Wednesday,23,61,1017
2119.3508,2016-08-03T13:00:00Z,8/3/2016,3,Wednesday,23,49,1017
2090.312,2016-08-03T13:30:00Z,8/3/2016,3,Wednesday,24,57,1017
2028.4846,2016-08-03T14:00:00Z,8/3/2016,3,Wednesday,24,43,1016
2028.1613,2016-08-03T14:30:00Z,8/3/2016,3,Wednesday,24,53,1016
1981.6378,2016-08-03T15:00:00Z,8/3/2016,3,Wednesday,24,46,1016
1929.9512,2016-08-03T15:30:00Z,8/3/2016,3,Wednesday,25,54,1016
1860.9607,2016-08-03T16:00:00Z,8/3/2016,3,Wednesday,26,46,1016
1828.0519,2016-08-03T16:30:00Z,8/3/2016,3,Wednesday,26,51,1015
1750.9118,2016-08-03T17:00:00Z,8/3/2016,3,Wednesday,26,43,1015
1719.3986,2016-08-03T17:30:00Z,8/3/2016,3,Wednesday,26,54,1015
1627.8863,2016-08-03T18:00:00Z,8/3/2016,3,Wednesday,27,42,1015
1578.4801,2016-08-03T18:30:00Z,8/3/2016,3,Wednesday,27,48,1015
1556.8754,2016-08-03T19:00:00Z,8/3/2016,3,Wednesday,26,41,1014
1499.4748,2016-08-03T19:30:00Z,8/3/2016,3,Wednesday,26,54,1015
1504.9418,2016-08-03T20:00:00Z,8/3/2016,3,Wednesday,24,52,1015
2065.8535,2016-08-03T20:30:00Z,8/3/2016,3,Wednesday,23,69,1015
2380.4211,2016-08-03T21:00:00Z,8/3/2016,3,Wednesday,23,59,1015
2277.9054,2016-08-03T21:30:00Z,8/3/2016,3,Wednesday,22,73,1015
2246.6271,2016-08-03T22:00:00Z,8/3/2016,3,Wednesday,20,75,1016
2188.4973,2016-08-03T22:30:00Z,8/3/2016,3,Wednesday,20,83,1016
2118.8938,2016-08-03T23:00:00Z,8/3/2016,3,Wednesday,20,75,1016
2081.5316,2016-08-03T23:30:00Z,8/3/2016,3,Wednesday,20,78,1015
2039.1852,2016-08-04T00:00:00Z,8/4/2016,4,Thursday,20,77,1016
2003.4306,2016-08-04T00:30:00Z,8/4/2016,4,Thursday,20,78,1015
1991.327,2016-08-04T01:00:00Z,8/4/2016,4,Thursday,18,81,1015
1970.9056,2016-08-04T01:30:00Z,8/4/2016,4,Thursday,19,83,1015
1965.5877,2016-08-04T02:00:00Z,8/4/2016,4,Thursday,18,80,1015
1948.744,2016-08-04T02:30:00Z,8/4/2016,4,Thursday,18,88,1015
1937.3195,2016-08-04T03:00:00Z,8/4/2016,4,Thursday,18,84,1015
1960.7704,2016-08-04T03:30:00Z,8/4/2016,4,Thursday,17,88,1015
1990.9306,2016-08-04T04:00:00Z,8/4/2016,4,Thursday,17,87,1015
1966.5275,2016-08-04T04:30:00Z,8/4/2016,4,Thursday,17,94,1015
1469.2611,2016-08-04T05:00:00Z,8/4/2016,4,Thursday,17,87,1016
1212.749,2016-08-04T05:30:00Z,8/4/2016,4,Thursday,17,88,1015
1402.0101,2016-08-04T06:00:00Z,8/4/2016,4,Thursday,17,88,1016
1509.7829,2016-08-04T06:30:00Z,8/4/2016,4,Thursday,18,88,1015
1636.4285,2016-08-04T07:00:00Z,8/4/2016,4,Thursday,18,85,1016
1784.9983,2016-08-04T07:30:00Z,8/4/2016,4,Thursday,19,88,1016
1956.7477,2016-08-04T08:00:00Z,8/4/2016,4,Thursday,19,82,1016
2081.0645,2016-08-04T08:30:00Z,8/4/2016,4,Thursday,20,83,1016
2157.9228,2016-08-04T09:00:00Z,8/4/2016,4,Thursday,21,72,1016
2228.6328,2016-08-04T09:30:00Z,8/4/2016,4,Thursday,22,73,1016
2231.1568,2016-08-04T10:00:00Z,8/4/2016,4,Thursday,23,66,1016
2272.8607,2016-08-04T10:30:00Z,8/4/2016,4,Thursday,24,69,1016
2231.7544,2016-08-04T11:00:00Z,8/4/2016,4,Thursday,25,59,1016
2248.3062,2016-08-04T11:30:00Z,8/4/2016,4,Thursday,26,61,1016
2236.3868,2016-08-04T12:00:00Z,8/4/2016,4,Thursday,26,52,1015
2218.3006,2016-08-04T12:30:00Z,8/4/2016,4,Thursday,27,58,1015
2250.508,2016-08-04T13:00:00Z,8/4/2016,4,Thursday,28,46,1015
2214.9012,2016-08-04T13:30:00Z,8/4/2016,4,Thursday,28,58,1015
2190.422,2016-08-04T14:00:00Z,8/4/2016,4,Thursday,29,42,1014
2182.3278,2016-08-04T14:30:00Z,8/4/2016,4,Thursday,30,48,1015
2148.6397,2016-08-04T15:00:00Z,8/4/2016,4,Thursday,30,41,1014
2052.3485,2016-08-04T15:30:00Z,8/4/2016,4,Thursday,30,48,1014
1995.5581,2016-08-04T16:00:00Z,8/4/2016,4,Thursday,30,37,1014
1923.9453,2016-08-04T16:30:00Z,8/4/2016,4,Thursday,30,45,1014
1867.8936,2016-08-04T17:00:00Z,8/4/2016,4,Thursday,30,37,1013
1814.5087,2016-08-04T17:30:00Z,8/4/2016,4,Thursday,30,48,1013
1719.3199,2016-08-04T18:00:00Z,8/4/2016,4,Thursday,29,39,1013
1679.3826,2016-08-04T18:30:00Z,8/4/2016,4,Thursday,29,48,1013
1653.296,2016-08-04T19:00:00Z,8/4/2016,4,Thursday,28,40,1013
1594.3147,2016-08-04T19:30:00Z,8/4/2016,4,Thursday,28,48,1013
1577.0066,2016-08-04T20:00:00Z,8/4/2016,4,Thursday,27,45,1013
2175.5244,2016-08-04T20:30:00Z,8/4/2016,4,Thursday,25,61,1013
2439.9044,2016-08-04T21:00:00Z,8/4/2016,4,Thursday,24,61,1013
2369.5747,2016-08-04T21:30:00Z,8/4/2016,4,Thursday,23,73,1013
2316.0907,2016-08-04T22:00:00Z,8/4/2016,4,Thursday,23,67,1013
2259.4575,2016-08-04T22:30:00Z,8/4/2016,4,Thursday,23,73,1013
2171.0362,2016-08-04T23:00:00Z,8/4/2016,4,Thursday,22,71,1013
2132.8715,2016-08-04T23:30:00Z,8/4/2016,4,Thursday,22,78,1013
2102.8659,2016-08-05T00:00:00Z,8/5/2016,5,Friday,21,79,1013
2056.7345,2016-08-05T00:30:00Z,8/5/2016,5,Friday,21,83,1013
2024.1629,2016-08-05T01:00:00Z,8/5/2016,5,Friday,20,79,1012
2008.4606,2016-08-05T01:30:00Z,8/5/2016,5,Friday,20,88,1012
2004.6121,2016-08-05T02:00:00Z,8/5/2016,5,Friday,20,83,1012
1975.3671,2016-08-05T02:30:00Z,8/5/2016,5,Friday,20,88,1012
1975.6806,2016-08-05T03:00:00Z,8/5/2016,5,Friday,20,80,1012
1996.166,2016-08-05T03:30:00Z,8/5/2016,5,Friday,21,83,1012
2006.2786,2016-08-05T04:00:00Z,8/5/2016,5,Friday,20,85,1012
2027.9646,2016-08-05T04:30:00Z,8/5/2016,5,Friday,19,88,1011
1552.6236,2016-08-05T05:00:00Z,8/5/2016,5,Friday,19,88,1011
1274.6011,2016-08-05T05:30:00Z,8/5/2016,5,Friday,19,94,1011
1441.6765,2016-08-05T06:00:00Z,8/5/2016,5,Friday,18,91,1011
1568.2109,2016-08-05T06:30:00Z,8/5/2016,5,Friday,19,94,1012
1770.3692,2016-08-05T07:00:00Z,8/5/2016,5,Friday,20,82,1012
1882.005,2016-08-05T07:30:00Z,8/5/2016,5,Friday,21,83,1012
2032.5153,2016-08-05T08:00:00Z,8/5/2016,5,Friday,21,81,1012
2156.7044,2016-08-05T08:30:00Z,8/5/2016,5,Friday,22,78,1012
2209.7576,2016-08-05T09:00:00Z,8/5/2016,5,Friday,22,71,1012
2266.7641,2016-08-05T09:30:00Z,8/5/2016,5,Friday,23,73,1012
2277.7654,2016-08-05T10:00:00Z,8/5/2016,5,Friday,23,67,1012
